,file_name,Kepler_id,quarter,channel
2171,kplr100002702-2012277125453_lpd-targ.fits.gz,KIC 100002702,14,11
2172,kplr100002702-2010265121752_lpd-targ.fits.gz,KIC 100002702,6,11
2173,kplr100002702-2011271113734_lpd-targ.fits.gz,KIC 100002702,10,11
2174,kplr100002703-2011271113734_lpd-targ.fits.gz,KIC 100002703,10,11
2175,kplr100002703-2010265121752_lpd-targ.fits.gz,KIC 100002703,6,11
2176,kplr100002703-2012277125453_lpd-targ.fits.gz,KIC 100002703,14,11
2177,kplr100002704-2011271113734_lpd-targ.fits.gz,KIC 100002704,10,11
2178,kplr100002704-2010265121752_lpd-targ.fits.gz,KIC 100002704,6,11
2179,kplr100002704-2012277125453_lpd-targ.fits.gz,KIC 100002704,14,11
2180,kplr100002705-2010265121752_lpd-targ.fits.gz,KIC 100002705,6,12
2181,kplr100002705-2012277125453_lpd-targ.fits.gz,KIC 100002705,14,12
2182,kplr100002705-2011271113734_lpd-targ.fits.gz,KIC 100002705,10,12
2183,kplr100002706-2012277125453_lpd-targ.fits.gz,KIC 100002706,14,12
2184,kplr100002706-2010265121752_lpd-targ.fits.gz,KIC 100002706,6,12
2185,kplr100002706-2011271113734_lpd-targ.fits.gz,KIC 100002706,10,12
2186,kplr100002707-2012277125453_lpd-targ.fits.gz,KIC 100002707,14,12
2187,kplr100002707-2011271113734_lpd-targ.fits.gz,KIC 100002707,10,12
2188,kplr100002707-2010265121752_lpd-targ.fits.gz,KIC 100002707,6,12
2189,kplr100002708-2012277125453_lpd-targ.fits.gz,KIC 100002708,14,12
2190,kplr100002708-2011271113734_lpd-targ.fits.gz,KIC 100002708,10,12
2191,kplr100002708-2010265121752_lpd-targ.fits.gz,KIC 100002708,6,12
2192,kplr100002709-2010265121752_lpd-targ.fits.gz,KIC 100002709,6,1
2193,kplr100002709-2012277125453_lpd-targ.fits.gz,KIC 100002709,14,1
2194,kplr100002709-2011271113734_lpd-targ.fits.gz,KIC 100002709,10,1
2195,kplr100002710-2011271113734_lpd-targ.fits.gz,KIC 100002710,10,1
2196,kplr100002710-2012277125453_lpd-targ.fits.gz,KIC 100002710,14,1
2197,kplr100002710-2010265121752_lpd-targ.fits.gz,KIC 100002710,6,1
2198,kplr100002711-2012277125453_lpd-targ.fits.gz,KIC 100002711,14,1
2199,kplr100002711-2011271113734_lpd-targ.fits.gz,KIC 100002711,10,1
2200,kplr100002711-2010265121752_lpd-targ.fits.gz,KIC 100002711,6,1
2201,kplr100002712-2011271113734_lpd-targ.fits.gz,KIC 100002712,10,1
2202,kplr100002712-2012277125453_lpd-targ.fits.gz,KIC 100002712,14,1
2203,kplr100002712-2010265121752_lpd-targ.fits.gz,KIC 100002712,6,1
2204,kplr100002713-2010265121752_lpd-targ.fits.gz,KIC 100002713,6,2
2205,kplr100002713-2011271113734_lpd-targ.fits.gz,KIC 100002713,10,2
2206,kplr100002713-2012277125453_lpd-targ.fits.gz,KIC 100002713,14,2
2207,kplr100002714-2011271113734_lpd-targ.fits.gz,KIC 100002714,10,2
2208,kplr100002714-2012277125453_lpd-targ.fits.gz,KIC 100002714,14,2
2209,kplr100002714-2010265121752_lpd-targ.fits.gz,KIC 100002714,6,2
2210,kplr100002715-2011271113734_lpd-targ.fits.gz,KIC 100002715,10,2
2211,kplr100002715-2012277125453_lpd-targ.fits.gz,KIC 100002715,14,2
2212,kplr100002715-2010265121752_lpd-targ.fits.gz,KIC 100002715,6,2
2213,kplr100002716-2011271113734_lpd-targ.fits.gz,KIC 100002716,10,2
2214,kplr100002716-2010265121752_lpd-targ.fits.gz,KIC 100002716,6,2
2215,kplr100002716-2012277125453_lpd-targ.fits.gz,KIC 100002716,14,2
2216,kplr100002717-2012277125453_lpd-targ.fits.gz,KIC 100002717,14,3
2217,kplr100002717-2010265121752_lpd-targ.fits.gz,KIC 100002717,6,3
2218,kplr100002717-2011271113734_lpd-targ.fits.gz,KIC 100002717,10,3
2219,kplr100002718-2011271113734_lpd-targ.fits.gz,KIC 100002718,10,3
2220,kplr100002718-2010265121752_lpd-targ.fits.gz,KIC 100002718,6,3
2221,kplr100002718-2012277125453_lpd-targ.fits.gz,KIC 100002718,14,3
2222,kplr100002719-2012277125453_lpd-targ.fits.gz,KIC 100002719,14,3
2223,kplr100002719-2010265121752_lpd-targ.fits.gz,KIC 100002719,6,3
2224,kplr100002719-2011271113734_lpd-targ.fits.gz,KIC 100002719,10,3
2225,kplr100002720-2012277125453_lpd-targ.fits.gz,KIC 100002720,14,3
2226,kplr100002720-2010265121752_lpd-targ.fits.gz,KIC 100002720,6,3
2227,kplr100002720-2011271113734_lpd-targ.fits.gz,KIC 100002720,10,3
2228,kplr100002721-2011271113734_lpd-targ.fits.gz,KIC 100002721,10,4
2229,kplr100002721-2010265121752_lpd-targ.fits.gz,KIC 100002721,6,4
2230,kplr100002721-2012277125453_lpd-targ.fits.gz,KIC 100002721,14,4
2231,kplr100002722-2010265121752_lpd-targ.fits.gz,KIC 100002722,6,4
2232,kplr100002722-2012277125453_lpd-targ.fits.gz,KIC 100002722,14,4
2233,kplr100002722-2011271113734_lpd-targ.fits.gz,KIC 100002722,10,4
2234,kplr100002723-2010265121752_lpd-targ.fits.gz,KIC 100002723,6,4
2235,kplr100002723-2012277125453_lpd-targ.fits.gz,KIC 100002723,14,4
2236,kplr100002723-2011271113734_lpd-targ.fits.gz,KIC 100002723,10,4
2237,kplr100002724-2010265121752_lpd-targ.fits.gz,KIC 100002724,6,4
2238,kplr100002724-2012277125453_lpd-targ.fits.gz,KIC 100002724,14,4
2239,kplr100002724-2011271113734_lpd-targ.fits.gz,KIC 100002724,10,4
2240,kplr100002747-2012004120508_lpd-targ.fits.gz,KIC 100002747,11,29
2241,kplr100002747-2013011073258_lpd-targ.fits.gz,KIC 100002747,15,29
2242,kplr100002747-2010355172524_lpd-targ.fits.gz,KIC 100002747,7,29
2243,kplr100002748-2010355172524_lpd-targ.fits.gz,KIC 100002748,7,29
2244,kplr100002748-2012004120508_lpd-targ.fits.gz,KIC 100002748,11,29
2245,kplr100002748-2013011073258_lpd-targ.fits.gz,KIC 100002748,15,29
2246,kplr100002749-2012004120508_lpd-targ.fits.gz,KIC 100002749,11,29
2247,kplr100002749-2013011073258_lpd-targ.fits.gz,KIC 100002749,15,29
2248,kplr100002749-2010355172524_lpd-targ.fits.gz,KIC 100002749,7,29
2249,kplr100002750-2010355172524_lpd-targ.fits.gz,KIC 100002750,7,29
2250,kplr100002750-2012004120508_lpd-targ.fits.gz,KIC 100002750,11,29
2251,kplr100002750-2013011073258_lpd-targ.fits.gz,KIC 100002750,15,29
2252,kplr100002751-2013011073258_lpd-targ.fits.gz,KIC 100002751,15,30
2253,kplr100002751-2010355172524_lpd-targ.fits.gz,KIC 100002751,7,30
2254,kplr100002751-2012004120508_lpd-targ.fits.gz,KIC 100002751,11,30
2255,kplr100002752-2010355172524_lpd-targ.fits.gz,KIC 100002752,7,30
2256,kplr100002752-2013011073258_lpd-targ.fits.gz,KIC 100002752,15,30
2257,kplr100002752-2012004120508_lpd-targ.fits.gz,KIC 100002752,11,30
2258,kplr100002753-2012004120508_lpd-targ.fits.gz,KIC 100002753,11,30
2259,kplr100002753-2013011073258_lpd-targ.fits.gz,KIC 100002753,15,30
2260,kplr100002753-2010355172524_lpd-targ.fits.gz,KIC 100002753,7,30
2261,kplr100002754-2013011073258_lpd-targ.fits.gz,KIC 100002754,15,30
2262,kplr100002754-2010355172524_lpd-targ.fits.gz,KIC 100002754,7,30
2263,kplr100002754-2012004120508_lpd-targ.fits.gz,KIC 100002754,11,30
2264,kplr100002755-2012004120508_lpd-targ.fits.gz,KIC 100002755,11,31
2265,kplr100002755-2013011073258_lpd-targ.fits.gz,KIC 100002755,15,31
2266,kplr100002755-2010355172524_lpd-targ.fits.gz,KIC 100002755,7,31
2267,kplr100002756-2010355172524_lpd-targ.fits.gz,KIC 100002756,7,31
2268,kplr100002756-2013011073258_lpd-targ.fits.gz,KIC 100002756,15,31
2269,kplr100002756-2012004120508_lpd-targ.fits.gz,KIC 100002756,11,31
2270,kplr100002757-2012004120508_lpd-targ.fits.gz,KIC 100002757,11,31
2271,kplr100002757-2013011073258_lpd-targ.fits.gz,KIC 100002757,15,31
2272,kplr100002757-2010355172524_lpd-targ.fits.gz,KIC 100002757,7,31
2273,kplr100002758-2012004120508_lpd-targ.fits.gz,KIC 100002758,11,31
2274,kplr100002758-2013011073258_lpd-targ.fits.gz,KIC 100002758,15,31
2275,kplr100002758-2010355172524_lpd-targ.fits.gz,KIC 100002758,7,31
2276,kplr100002759-2010355172524_lpd-targ.fits.gz,KIC 100002759,7,32
2277,kplr100002759-2013011073258_lpd-targ.fits.gz,KIC 100002759,15,32
2278,kplr100002759-2012004120508_lpd-targ.fits.gz,KIC 100002759,11,32
2279,kplr100002760-2013011073258_lpd-targ.fits.gz,KIC 100002760,15,32
2280,kplr100002760-2010355172524_lpd-targ.fits.gz,KIC 100002760,7,32
2281,kplr100002760-2012004120508_lpd-targ.fits.gz,KIC 100002760,11,32
2282,kplr100002761-2013011073258_lpd-targ.fits.gz,KIC 100002761,15,32
2283,kplr100002761-2012004120508_lpd-targ.fits.gz,KIC 100002761,11,32
2284,kplr100002761-2010355172524_lpd-targ.fits.gz,KIC 100002761,7,32
2285,kplr100002762-2010355172524_lpd-targ.fits.gz,KIC 100002762,7,32
2286,kplr100002762-2012004120508_lpd-targ.fits.gz,KIC 100002762,11,32
2287,kplr100002762-2013011073258_lpd-targ.fits.gz,KIC 100002762,15,32
2288,kplr100002763-2010355172524_lpd-targ.fits.gz,KIC 100002763,7,49
2289,kplr100002763-2013011073258_lpd-targ.fits.gz,KIC 100002763,15,49
2290,kplr100002763-2012004120508_lpd-targ.fits.gz,KIC 100002763,11,49
2291,kplr100002764-2010355172524_lpd-targ.fits.gz,KIC 100002764,7,49
2292,kplr100002764-2013011073258_lpd-targ.fits.gz,KIC 100002764,15,49
2293,kplr100002764-2012004120508_lpd-targ.fits.gz,KIC 100002764,11,49
2294,kplr100002765-2010355172524_lpd-targ.fits.gz,KIC 100002765,7,49
2295,kplr100002765-2012004120508_lpd-targ.fits.gz,KIC 100002765,11,49
2296,kplr100002765-2013011073258_lpd-targ.fits.gz,KIC 100002765,15,49
2297,kplr100002766-2010355172524_lpd-targ.fits.gz,KIC 100002766,7,49
2298,kplr100002766-2013011073258_lpd-targ.fits.gz,KIC 100002766,15,49
2299,kplr100002766-2012004120508_lpd-targ.fits.gz,KIC 100002766,11,49
2300,kplr100002767-2012004120508_lpd-targ.fits.gz,KIC 100002767,11,50
2301,kplr100002767-2013011073258_lpd-targ.fits.gz,KIC 100002767,15,50
2302,kplr100002767-2010355172524_lpd-targ.fits.gz,KIC 100002767,7,50
2303,kplr100002768-2013011073258_lpd-targ.fits.gz,KIC 100002768,15,50
2304,kplr100002768-2012004120508_lpd-targ.fits.gz,KIC 100002768,11,50
2305,kplr100002768-2010355172524_lpd-targ.fits.gz,KIC 100002768,7,50
2306,kplr100002769-2013011073258_lpd-targ.fits.gz,KIC 100002769,15,50
2307,kplr100002769-2012004120508_lpd-targ.fits.gz,KIC 100002769,11,50
2308,kplr100002769-2010355172524_lpd-targ.fits.gz,KIC 100002769,7,50
2309,kplr100002770-2012004120508_lpd-targ.fits.gz,KIC 100002770,11,50
2310,kplr100002770-2010355172524_lpd-targ.fits.gz,KIC 100002770,7,50
2311,kplr100002770-2013011073258_lpd-targ.fits.gz,KIC 100002770,15,50
2312,kplr100002771-2012004120508_lpd-targ.fits.gz,KIC 100002771,11,51
2313,kplr100002771-2013011073258_lpd-targ.fits.gz,KIC 100002771,15,51
2314,kplr100002771-2010355172524_lpd-targ.fits.gz,KIC 100002771,7,51
2315,kplr100002772-2013011073258_lpd-targ.fits.gz,KIC 100002772,15,51
2316,kplr100002772-2010355172524_lpd-targ.fits.gz,KIC 100002772,7,51
2317,kplr100002772-2012004120508_lpd-targ.fits.gz,KIC 100002772,11,51
2318,kplr100002773-2010355172524_lpd-targ.fits.gz,KIC 100002773,7,51
2319,kplr100002773-2013011073258_lpd-targ.fits.gz,KIC 100002773,15,51
2320,kplr100002773-2012004120508_lpd-targ.fits.gz,KIC 100002773,11,51
2321,kplr100002774-2010355172524_lpd-targ.fits.gz,KIC 100002774,7,51
2322,kplr100002774-2012004120508_lpd-targ.fits.gz,KIC 100002774,11,51
2323,kplr100002774-2013011073258_lpd-targ.fits.gz,KIC 100002774,15,51
2324,kplr100002775-2013011073258_lpd-targ.fits.gz,KIC 100002775,15,52
2325,kplr100002775-2010355172524_lpd-targ.fits.gz,KIC 100002775,7,52
2326,kplr100002775-2012004120508_lpd-targ.fits.gz,KIC 100002775,11,52
2327,kplr100002776-2012004120508_lpd-targ.fits.gz,KIC 100002776,11,52
2328,kplr100002776-2013011073258_lpd-targ.fits.gz,KIC 100002776,15,52
2329,kplr100002776-2010355172524_lpd-targ.fits.gz,KIC 100002776,7,52
2330,kplr100002777-2013011073258_lpd-targ.fits.gz,KIC 100002777,15,52
2331,kplr100002777-2010355172524_lpd-targ.fits.gz,KIC 100002777,7,52
2332,kplr100002777-2012004120508_lpd-targ.fits.gz,KIC 100002777,11,52
2333,kplr100002778-2012004120508_lpd-targ.fits.gz,KIC 100002778,11,52
2334,kplr100002778-2010355172524_lpd-targ.fits.gz,KIC 100002778,7,52
2335,kplr100002778-2013011073258_lpd-targ.fits.gz,KIC 100002778,15,52
2336,kplr100002779-2012004120508_lpd-targ.fits.gz,KIC 100002779,11,69
2337,kplr100002779-2010355172524_lpd-targ.fits.gz,KIC 100002779,7,69
2338,kplr100002779-2013011073258_lpd-targ.fits.gz,KIC 100002779,15,69
2339,kplr100002780-2013011073258_lpd-targ.fits.gz,KIC 100002780,15,69
2340,kplr100002780-2010355172524_lpd-targ.fits.gz,KIC 100002780,7,69
2341,kplr100002780-2012004120508_lpd-targ.fits.gz,KIC 100002780,11,69
2342,kplr100002781-2010355172524_lpd-targ.fits.gz,KIC 100002781,7,69
2343,kplr100002781-2013011073258_lpd-targ.fits.gz,KIC 100002781,15,69
2344,kplr100002781-2012004120508_lpd-targ.fits.gz,KIC 100002781,11,69
2345,kplr100002782-2010355172524_lpd-targ.fits.gz,KIC 100002782,7,69
2346,kplr100002782-2013011073258_lpd-targ.fits.gz,KIC 100002782,15,69
2347,kplr100002782-2012004120508_lpd-targ.fits.gz,KIC 100002782,11,69
2348,kplr100002783-2013011073258_lpd-targ.fits.gz,KIC 100002783,15,70
2349,kplr100002783-2012004120508_lpd-targ.fits.gz,KIC 100002783,11,70
2350,kplr100002783-2010355172524_lpd-targ.fits.gz,KIC 100002783,7,70
2351,kplr100002784-2013011073258_lpd-targ.fits.gz,KIC 100002784,15,70
2352,kplr100002784-2012004120508_lpd-targ.fits.gz,KIC 100002784,11,70
2353,kplr100002784-2010355172524_lpd-targ.fits.gz,KIC 100002784,7,70
2354,kplr100002785-2012004120508_lpd-targ.fits.gz,KIC 100002785,11,70
2355,kplr100002785-2013011073258_lpd-targ.fits.gz,KIC 100002785,15,70
2356,kplr100002785-2010355172524_lpd-targ.fits.gz,KIC 100002785,7,70
2357,kplr100002786-2010355172524_lpd-targ.fits.gz,KIC 100002786,7,70
2358,kplr100002786-2013011073258_lpd-targ.fits.gz,KIC 100002786,15,70
2359,kplr100002786-2012004120508_lpd-targ.fits.gz,KIC 100002786,11,70
2360,kplr100002787-2012004120508_lpd-targ.fits.gz,KIC 100002787,11,71
2361,kplr100002787-2010355172524_lpd-targ.fits.gz,KIC 100002787,7,71
2362,kplr100002787-2013011073258_lpd-targ.fits.gz,KIC 100002787,15,71
2363,kplr100002788-2013011073258_lpd-targ.fits.gz,KIC 100002788,15,71
2364,kplr100002788-2010355172524_lpd-targ.fits.gz,KIC 100002788,7,71
2365,kplr100002788-2012004120508_lpd-targ.fits.gz,KIC 100002788,11,71
2366,kplr100002789-2010355172524_lpd-targ.fits.gz,KIC 100002789,7,71
2367,kplr100002789-2013011073258_lpd-targ.fits.gz,KIC 100002789,15,71
2368,kplr100002789-2012004120508_lpd-targ.fits.gz,KIC 100002789,11,71
2369,kplr100002790-2012004120508_lpd-targ.fits.gz,KIC 100002790,11,71
2370,kplr100002790-2013011073258_lpd-targ.fits.gz,KIC 100002790,15,71
2371,kplr100002790-2010355172524_lpd-targ.fits.gz,KIC 100002790,7,71
2372,kplr100002791-2012004120508_lpd-targ.fits.gz,KIC 100002791,11,72
2373,kplr100002791-2013011073258_lpd-targ.fits.gz,KIC 100002791,15,72
2374,kplr100002791-2010355172524_lpd-targ.fits.gz,KIC 100002791,7,72
2375,kplr100002792-2013011073258_lpd-targ.fits.gz,KIC 100002792,15,72
2376,kplr100002792-2010355172524_lpd-targ.fits.gz,KIC 100002792,7,72
2377,kplr100002792-2012004120508_lpd-targ.fits.gz,KIC 100002792,11,72
2378,kplr100002793-2010355172524_lpd-targ.fits.gz,KIC 100002793,7,72
2379,kplr100002793-2012004120508_lpd-targ.fits.gz,KIC 100002793,11,72
2380,kplr100002793-2013011073258_lpd-targ.fits.gz,KIC 100002793,15,72
2381,kplr100002794-2012004120508_lpd-targ.fits.gz,KIC 100002794,11,72
2382,kplr100002794-2013011073258_lpd-targ.fits.gz,KIC 100002794,15,72
2383,kplr100002794-2010355172524_lpd-targ.fits.gz,KIC 100002794,7,72
2384,kplr100002795-2010355172524_lpd-targ.fits.gz,KIC 100002795,7,9
2385,kplr100002795-2013011073258_lpd-targ.fits.gz,KIC 100002795,15,9
2386,kplr100002795-2012004120508_lpd-targ.fits.gz,KIC 100002795,11,9
2387,kplr100002796-2010355172524_lpd-targ.fits.gz,KIC 100002796,7,9
2388,kplr100002796-2013011073258_lpd-targ.fits.gz,KIC 100002796,15,9
2389,kplr100002796-2012004120508_lpd-targ.fits.gz,KIC 100002796,11,9
2390,kplr100002797-2013011073258_lpd-targ.fits.gz,KIC 100002797,15,9
2391,kplr100002797-2012004120508_lpd-targ.fits.gz,KIC 100002797,11,9
2392,kplr100002797-2010355172524_lpd-targ.fits.gz,KIC 100002797,7,9
2393,kplr100002798-2013011073258_lpd-targ.fits.gz,KIC 100002798,15,9
2394,kplr100002798-2010355172524_lpd-targ.fits.gz,KIC 100002798,7,9
2395,kplr100002798-2012004120508_lpd-targ.fits.gz,KIC 100002798,11,9
2396,kplr100002799-2012004120508_lpd-targ.fits.gz,KIC 100002799,11,10
2397,kplr100002799-2013011073258_lpd-targ.fits.gz,KIC 100002799,15,10
2398,kplr100002799-2010355172524_lpd-targ.fits.gz,KIC 100002799,7,10
2399,kplr100002800-2013011073258_lpd-targ.fits.gz,KIC 100002800,15,10
2400,kplr100002800-2010355172524_lpd-targ.fits.gz,KIC 100002800,7,10
2401,kplr100002800-2012004120508_lpd-targ.fits.gz,KIC 100002800,11,10
2402,kplr100002801-2013011073258_lpd-targ.fits.gz,KIC 100002801,15,10
2403,kplr100002801-2010355172524_lpd-targ.fits.gz,KIC 100002801,7,10
2404,kplr100002801-2012004120508_lpd-targ.fits.gz,KIC 100002801,11,10
2405,kplr100002802-2013011073258_lpd-targ.fits.gz,KIC 100002802,15,10
2406,kplr100002802-2012004120508_lpd-targ.fits.gz,KIC 100002802,11,10
2407,kplr100002802-2010355172524_lpd-targ.fits.gz,KIC 100002802,7,10
2408,kplr100002803-2010355172524_lpd-targ.fits.gz,KIC 100002803,7,11
2409,kplr100002803-2013011073258_lpd-targ.fits.gz,KIC 100002803,15,11
2410,kplr100002803-2012004120508_lpd-targ.fits.gz,KIC 100002803,11,11
2411,kplr100002804-2010355172524_lpd-targ.fits.gz,KIC 100002804,7,11
2412,kplr100002804-2013011073258_lpd-targ.fits.gz,KIC 100002804,15,11
2413,kplr100002804-2012004120508_lpd-targ.fits.gz,KIC 100002804,11,11
2414,kplr100002805-2013011073258_lpd-targ.fits.gz,KIC 100002805,15,11
2415,kplr100002805-2010355172524_lpd-targ.fits.gz,KIC 100002805,7,11
2416,kplr100002805-2012004120508_lpd-targ.fits.gz,KIC 100002805,11,11
2417,kplr100002806-2012004120508_lpd-targ.fits.gz,KIC 100002806,11,11
2418,kplr100002806-2013011073258_lpd-targ.fits.gz,KIC 100002806,15,11
2419,kplr100002806-2010355172524_lpd-targ.fits.gz,KIC 100002806,7,11
2420,kplr100002807-2010355172524_lpd-targ.fits.gz,KIC 100002807,7,12
2421,kplr100002807-2013011073258_lpd-targ.fits.gz,KIC 100002807,15,12
2422,kplr100002807-2012004120508_lpd-targ.fits.gz,KIC 100002807,11,12
2423,kplr100002808-2012004120508_lpd-targ.fits.gz,KIC 100002808,11,12
2424,kplr100002808-2013011073258_lpd-targ.fits.gz,KIC 100002808,15,12
2425,kplr100002808-2010355172524_lpd-targ.fits.gz,KIC 100002808,7,12
2426,kplr100002809-2013011073258_lpd-targ.fits.gz,KIC 100002809,15,12
2427,kplr100002809-2010355172524_lpd-targ.fits.gz,KIC 100002809,7,12
2428,kplr100002809-2012004120508_lpd-targ.fits.gz,KIC 100002809,11,12
2429,kplr100002810-2010355172524_lpd-targ.fits.gz,KIC 100002810,7,12
2430,kplr100002810-2012004120508_lpd-targ.fits.gz,KIC 100002810,11,12
2431,kplr100002810-2013011073258_lpd-targ.fits.gz,KIC 100002810,15,12
2432,kplr100002811-2012004120508_lpd-targ.fits.gz,KIC 100002811,11,25
2433,kplr100002811-2010355172524_lpd-targ.fits.gz,KIC 100002811,7,25
2434,kplr100002811-2013011073258_lpd-targ.fits.gz,KIC 100002811,15,25
2435,kplr100002812-2012004120508_lpd-targ.fits.gz,KIC 100002812,11,25
2436,kplr100002812-2010355172524_lpd-targ.fits.gz,KIC 100002812,7,25
2437,kplr100002812-2013011073258_lpd-targ.fits.gz,KIC 100002812,15,25
2438,kplr100002813-2010355172524_lpd-targ.fits.gz,KIC 100002813,7,25
2439,kplr100002813-2012004120508_lpd-targ.fits.gz,KIC 100002813,11,25
2440,kplr100002813-2013011073258_lpd-targ.fits.gz,KIC 100002813,15,25
2441,kplr100002814-2013011073258_lpd-targ.fits.gz,KIC 100002814,15,25
2442,kplr100002814-2012004120508_lpd-targ.fits.gz,KIC 100002814,11,25
2443,kplr100002814-2010355172524_lpd-targ.fits.gz,KIC 100002814,7,25
2444,kplr100002815-2010355172524_lpd-targ.fits.gz,KIC 100002815,7,26
2445,kplr100002815-2012004120508_lpd-targ.fits.gz,KIC 100002815,11,26
2446,kplr100002815-2013011073258_lpd-targ.fits.gz,KIC 100002815,15,26
2447,kplr100002816-2013011073258_lpd-targ.fits.gz,KIC 100002816,15,26
2448,kplr100002816-2012004120508_lpd-targ.fits.gz,KIC 100002816,11,26
2449,kplr100002816-2010355172524_lpd-targ.fits.gz,KIC 100002816,7,26
2450,kplr100002817-2010355172524_lpd-targ.fits.gz,KIC 100002817,7,26
2451,kplr100002817-2012004120508_lpd-targ.fits.gz,KIC 100002817,11,26
2452,kplr100002817-2013011073258_lpd-targ.fits.gz,KIC 100002817,15,26
2453,kplr100002818-2010355172524_lpd-targ.fits.gz,KIC 100002818,7,26
2454,kplr100002818-2012004120508_lpd-targ.fits.gz,KIC 100002818,11,26
2455,kplr100002818-2013011073258_lpd-targ.fits.gz,KIC 100002818,15,26
2456,kplr100002819-2012004120508_lpd-targ.fits.gz,KIC 100002819,11,27
2457,kplr100002819-2010355172524_lpd-targ.fits.gz,KIC 100002819,7,27
2458,kplr100002819-2013011073258_lpd-targ.fits.gz,KIC 100002819,15,27
2459,kplr100002820-2012004120508_lpd-targ.fits.gz,KIC 100002820,11,27
2460,kplr100002820-2010355172524_lpd-targ.fits.gz,KIC 100002820,7,27
2461,kplr100002820-2013011073258_lpd-targ.fits.gz,KIC 100002820,15,27
2462,kplr100002821-2013011073258_lpd-targ.fits.gz,KIC 100002821,15,27
2463,kplr100002821-2012004120508_lpd-targ.fits.gz,KIC 100002821,11,27
2464,kplr100002821-2010355172524_lpd-targ.fits.gz,KIC 100002821,7,27
2465,kplr100002822-2013011073258_lpd-targ.fits.gz,KIC 100002822,15,27
2466,kplr100002822-2012004120508_lpd-targ.fits.gz,KIC 100002822,11,27
2467,kplr100002822-2010355172524_lpd-targ.fits.gz,KIC 100002822,7,27
2468,kplr100002823-2010355172524_lpd-targ.fits.gz,KIC 100002823,7,28
2469,kplr100002823-2013011073258_lpd-targ.fits.gz,KIC 100002823,15,28
2470,kplr100002823-2012004120508_lpd-targ.fits.gz,KIC 100002823,11,28
2471,kplr100002824-2013011073258_lpd-targ.fits.gz,KIC 100002824,15,28
2472,kplr100002824-2012004120508_lpd-targ.fits.gz,KIC 100002824,11,28
2473,kplr100002824-2010355172524_lpd-targ.fits.gz,KIC 100002824,7,28
2474,kplr100002825-2012004120508_lpd-targ.fits.gz,KIC 100002825,11,28
2475,kplr100002825-2013011073258_lpd-targ.fits.gz,KIC 100002825,15,28
2476,kplr100002825-2010355172524_lpd-targ.fits.gz,KIC 100002825,7,28
2477,kplr100002826-2012004120508_lpd-targ.fits.gz,KIC 100002826,11,28
2478,kplr100002826-2013011073258_lpd-targ.fits.gz,KIC 100002826,15,28
2479,kplr100002826-2010355172524_lpd-targ.fits.gz,KIC 100002826,7,28
2480,kplr100002827-2010355172524_lpd-targ.fits.gz,KIC 100002827,7,45
2481,kplr100002827-2012004120508_lpd-targ.fits.gz,KIC 100002827,11,45
2482,kplr100002827-2013011073258_lpd-targ.fits.gz,KIC 100002827,15,45
2483,kplr100002828-2013011073258_lpd-targ.fits.gz,KIC 100002828,15,45
2484,kplr100002828-2010355172524_lpd-targ.fits.gz,KIC 100002828,7,45
2485,kplr100002828-2012004120508_lpd-targ.fits.gz,KIC 100002828,11,45
2486,kplr100002829-2013011073258_lpd-targ.fits.gz,KIC 100002829,15,45
2487,kplr100002829-2012004120508_lpd-targ.fits.gz,KIC 100002829,11,45
2488,kplr100002829-2010355172524_lpd-targ.fits.gz,KIC 100002829,7,45
2489,kplr100002830-2010355172524_lpd-targ.fits.gz,KIC 100002830,7,45
2490,kplr100002830-2012004120508_lpd-targ.fits.gz,KIC 100002830,11,45
2491,kplr100002830-2013011073258_lpd-targ.fits.gz,KIC 100002830,15,45
2492,kplr100002831-2010355172524_lpd-targ.fits.gz,KIC 100002831,7,46
2493,kplr100002831-2013011073258_lpd-targ.fits.gz,KIC 100002831,15,46
2494,kplr100002831-2012004120508_lpd-targ.fits.gz,KIC 100002831,11,46
2495,kplr100002832-2013011073258_lpd-targ.fits.gz,KIC 100002832,15,46
2496,kplr100002832-2010355172524_lpd-targ.fits.gz,KIC 100002832,7,46
2497,kplr100002832-2012004120508_lpd-targ.fits.gz,KIC 100002832,11,46
2498,kplr100002833-2012004120508_lpd-targ.fits.gz,KIC 100002833,11,46
2499,kplr100002833-2010355172524_lpd-targ.fits.gz,KIC 100002833,7,46
2500,kplr100002833-2013011073258_lpd-targ.fits.gz,KIC 100002833,15,46
2501,kplr100002834-2010355172524_lpd-targ.fits.gz,KIC 100002834,7,46
2502,kplr100002834-2012004120508_lpd-targ.fits.gz,KIC 100002834,11,46
2503,kplr100002834-2013011073258_lpd-targ.fits.gz,KIC 100002834,15,46
2504,kplr100002835-2012004120508_lpd-targ.fits.gz,KIC 100002835,11,47
2505,kplr100002835-2013011073258_lpd-targ.fits.gz,KIC 100002835,15,47
2506,kplr100002835-2010355172524_lpd-targ.fits.gz,KIC 100002835,7,47
2507,kplr100002836-2010355172524_lpd-targ.fits.gz,KIC 100002836,7,47
2508,kplr100002836-2012004120508_lpd-targ.fits.gz,KIC 100002836,11,47
2509,kplr100002836-2013011073258_lpd-targ.fits.gz,KIC 100002836,15,47
2510,kplr100002837-2013011073258_lpd-targ.fits.gz,KIC 100002837,15,47
2511,kplr100002837-2012004120508_lpd-targ.fits.gz,KIC 100002837,11,47
